year,countryCode,countryName,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total
1961,201,Somalia,EFConsPerCap,0.126869633235005,1.91614537253674,0.363892676493546,0.00345687056590763,0.0167836591244615,0.0317854433869732,2.45893365534264
1961,201,Somalia,BiocapPerCap,0.110002494889178,2.04035469906786,0.954071757974624,1.20399486978209,0.0167836591244615,0.0,4.32520748083822
1962,201,Somalia,EFConsPerCap,0.124144789883006,1.864863340928,0.366478791835291,0.0032434255664189,0.0161395602714171,0.0320533845955503,2.40692329307969
1962,201,Somalia,BiocapPerCap,0.104469515294549,1.98604305601984,0.93014688031438,1.17192949525787,0.0161395602714171,0.0,4.20872850715805
1963,201,Somalia,EFConsPerCap,0.130054015534941,1.81110294223771,0.370557057838615,0.00305456380584323,0.016054413449598,0.0268127976960751,2.35763579056278
1963,201,Somalia,BiocapPerCap,0.103188249343717,1.93409870404905,0.906069439962037,1.14126190475436,0.016054413449598,0.0,4.10067271155876
1964,201,Somalia,EFConsPerCap,0.136454013378616,1.76085379166484,0.374275859157031,0.00286879004293545,0.0161448130216468,0.0281414690106306,2.3187387362757
1964,201,Somalia,BiocapPerCap,0.103287799110282,1.88264993360336,0.882857761870337,1.11088760694225,0.0161448130216468,0.0,3.99582791454787
1965,201,Somalia,EFConsPerCap,0.145618272329299,1.69379775021095,0.377558478963957,0.00274596158789154,0.0168188131354009,0.0291795091980701,2.26571878542557
1965,201,Somalia,BiocapPerCap,0.105145272355622,1.83179762753247,0.860736784296182,1.0808661160779,0.0168188131354009,0.0,3.89536461339758
1966,201,Somalia,EFConsPerCap,0.148294198152297,1.64620416585525,0.381098895938856,0.00256576523893666,0.0198943731160921,0.0312790254313513,2.22933642373278
1966,201,Somalia,BiocapPerCap,0.11961965226531,1.78014797771529,0.840147364377854,1.05037500174784,0.0198943731160921,0.0,3.81018436922238
1967,201,Somalia,EFConsPerCap,0.134654103903005,1.6021478959057,0.37873683820819,0.00248448599567729,0.0204572291880831,0.0413819612757567,2.17986251447641
1967,201,Somalia,BiocapPerCap,0.114013658123523,1.73293104578006,0.818903540153514,1.02250023425621,0.0204572291880831,0.0,3.70880570750139
1968,201,Somalia,EFConsPerCap,0.138402281664143,1.56906536817694,0.387582942421195,0.00254622544722233,0.0205233654923436,0.0326198221030349,2.15074000530487
1968,201,Somalia,BiocapPerCap,0.115804006480593,1.68444670623728,0.797089397340378,0.993878442898492,0.0205233654923436,0.0,3.61174191844909
1969,201,Somalia,EFConsPerCap,0.136715151690733,1.50952633617316,0.381122225692551,0.00238404632630573,0.0205805862989968,0.0316230789982807,2.08195142518003
1969,201,Somalia,BiocapPerCap,0.112656274361944,1.64320742141653,0.775505306784503,0.969532218508474,0.0205805862989968,0.0,3.52148180737045
1970,201,Somalia,EFConsPerCap,0.156985296722585,1.46796481774681,0.393613218630264,0.00262448565779024,0.0226986284913117,0.0331141162780812,2.07700056352684
