year,countryCode,countryName,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total
1961,38,Sri Lanka,EFConsPerCap,0.229115939437106,0.0235071042145776,0.269516974984139,0.132009771887543,0.02259105669844,0.1581460235027,0.834886870724506
1961,38,Sri Lanka,BiocapPerCap,0.159056794601501,0.0188856643811224,0.099409767098815,0.147244359334288,0.02259105669844,0.0,0.447187642114166
1962,38,Sri Lanka,EFConsPerCap,0.210694619629753,0.0228763106312666,0.267833301056373,0.15909786111256,0.0238947400973292,0.166778940423637,0.851175772950919
1962,38,Sri Lanka,BiocapPerCap,0.16254368367132,0.0183915351288257,0.0970904064530765,0.143579449687868,0.0238947400973292,0.0,0.445499815038419
1963,38,Sri Lanka,EFConsPerCap,0.223241084186996,0.0224078935762443,0.262295729332089,0.187479876368093,0.0221596423783913,0.148147135111573,0.865731360953387
1963,38,Sri Lanka,BiocapPerCap,0.189220226858279,0.018223179761087,0.0947487241518445,0.140075835964069,0.0221596423783913,0.0,0.46442760911367
1964,38,Sri Lanka,EFConsPerCap,0.283122247562991,0.0262963028741935,0.260456377490824,0.168598017756513,0.0236181398526398,0.14039570104876,0.902486786585921
1964,38,Sri Lanka,BiocapPerCap,0.197576513421787,0.0218450907591565,0.0915041556490111,0.136593841622548,0.0236181398526398,0.0,0.471137741305142
1965,38,Sri Lanka,EFConsPerCap,0.261468616542926,0.0297462261598756,0.256076137061604,0.171914232543252,0.0223046082064746,0.132434222154058,0.873944042668191
1965,38,Sri Lanka,BiocapPerCap,0.189351213997714,0.0257204113532996,0.0893987894064093,0.13318155958552,0.0223046082064746,0.0,0.459956582549418
1966,38,Sri Lanka,EFConsPerCap,0.244678214242336,0.0336323573975207,0.248387247210152,0.189868782751325,0.0234064764754146,0.159728967925107,0.899702046001856
1966,38,Sri Lanka,BiocapPerCap,0.186275441593019,0.0293542618779589,0.0874626808911268,0.129724681298373,0.0234064764754146,0.0,0.456223542135892
1967,38,Sri Lanka,EFConsPerCap,0.265719808826442,0.0363239751391646,0.240028342258653,0.211693822069658,0.026553283303909,0.16097816265599,0.941297394253817
1967,38,Sri Lanka,BiocapPerCap,0.201138053565468,0.0328363437221688,0.0845213239198456,0.126561903847018,0.026553283303909,0.0,0.47161090835841
1968,38,Sri Lanka,EFConsPerCap,0.250398482592066,0.0399893195389354,0.233032504746182,0.190780373170484,0.0280985483482403,0.170862513321622,0.91316174171753
1968,38,Sri Lanka,BiocapPerCap,0.204703822678297,0.0368282498287583,0.0824702114136293,0.123318827543113,0.0280985483482403,0.0,0.475419659812038
1969,38,Sri Lanka,EFConsPerCap,0.246603176951008,0.0391186948348924,0.225334537248753,0.20996022292039,0.0283072790590955,0.177899762647546,0.927223673661685
1969,38,Sri Lanka,BiocapPerCap,0.206694835466918,0.0360484353762974,0.0804951981217507,0.120685053087634,0.0283072790590955,0.0,0.472230801111696
1970,38,Sri Lanka,EFConsPerCap,0.277639871946724,0.0392224718252088,0.224084234997963,0.177432855757888,0.0281661870568261,0.161277578436171,0.90782320002078
1970,38,Sri Lanka,BiocapPerCap,0.19746148922252,0.0352642607659115,0.077840528539911,0.118037669255945,0.0281661870568261,0.0,0.456770134841114
1971,38,Sri Lanka,EFConsPerCap,0.22824903129485,0.0369736345904001,0.232806050810497,0.156769120958684,0.0282936792732929,0.130251910551917,0.813343427479641
