year,countryCode,countryName,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total
1993,199,Slovakia,EFConsPerCap,0.795023691646151,0.180898200650697,0.599828945145957,0.0304281436117333,0.103740731059014,1.45678071439644,3.16670042650999
1993,199,Slovakia,BiocapPerCap,0.762580054171556,0.159925810889617,1.70724840024524,0.0064386612251572,0.103740731059014,0.0,2.73993365759058
1994,199,Slovakia,EFConsPerCap,0.962202049810346,0.175564230152646,0.421195346007378,0.0365137781277837,0.127086616195889,0.798823436797307,2.52138545709135
1994,199,Slovakia,BiocapPerCap,0.914863538286557,0.159182141629229,1.70456885244361,0.0064090022754529,0.127086616195889,0.0,2.91211015083074
1995,199,Slovakia,EFConsPerCap,0.798152323718678,0.156917107442578,0.449805372891586,0.0363419330619516,0.12126495568584,2.55675656406146,4.11923825686209
1995,199,Slovakia,BiocapPerCap,0.853659215864101,0.159361832978706,1.70255588438337,0.00638176298117026,0.12126495568584,0.0,2.84322365189319
1996,199,Slovakia,EFConsPerCap,0.885873775886119,0.173870237438396,0.444208034128962,0.0306130088420414,0.115887317247774,2.90152843996396,4.55198081350725
1996,199,Slovakia,BiocapPerCap,0.82536810662223,0.15929253659194,1.69919849590066,0.00636597361158522,0.115887317247774,0.0,2.80611242997419
1997,199,Slovakia,EFConsPerCap,0.888870324676055,0.179285765919549,0.416576773920565,0.0391329629891391,0.123301496399489,2.92681444800828,4.57398177191307
1997,199,Slovakia,BiocapPerCap,0.862803490855095,0.159653389200944,1.69583787508272,0.00635308728324773,0.123301496399489,0.0,2.84794933882149
1998,199,Slovakia,EFConsPerCap,0.829817987249972,0.171540116968941,0.503263096186809,0.0416494052363004,0.118815094662927,2.74854662158066,4.41363232188561
1998,199,Slovakia,BiocapPerCap,0.831010638291832,0.159997156541845,1.69440001029447,0.0063535840526175,0.118815094662927,0.0,2.81057648384369
1999,199,Slovakia,EFConsPerCap,0.696766625336742,0.157882145751487,0.413848159511232,0.0350515044527074,0.103966404958676,2.60818746660876,4.01570230661961
1999,199,Slovakia,BiocapPerCap,0.745581376057357,0.161387846450291,1.68957689816205,0.00635507409324055,0.103966404958676,0.0,2.70686759972162
2000,199,Slovakia,EFConsPerCap,0.576109223256007,0.162886846898919,0.468087265493263,0.0338982782979566,0.0828738633478304,2.80380373486286,4.12765921215684
2000,199,Slovakia,BiocapPerCap,0.580327560435168,0.163013915242284,1.68666540891165,0.00635966267655129,0.0828738633478304,0.0,2.51924041061348
2001,199,Slovakia,EFConsPerCap,0.86579546612015,0.125089781682756,0.394967659511057,0.0358594678813634,0.124334023117165,3.0399244418372,4.58597084014969
2001,199,Slovakia,BiocapPerCap,0.775613464038094,0.145586237787181,1.70018049192536,0.00637075163079643,0.124334023117165,0.0,2.7520849684986
2002,199,Slovakia,EFConsPerCap,0.754094462923732,0.106427174692924,0.385012281470658,0.0356283835255764,0.124739701843145,2.85439372185329,4.26029572630932
2002,199,Slovakia,BiocapPerCap,0.740283785912867,0.147215834676634,1.70074328809572,0.00638017825025952,0.124739701843145,0.0,2.71936278877863
2003,199,Slovakia,EFConsPerCap,0.61996875301674,0.136306924138505,0.514580707679554,0.027252004781644,0.105967628352052,2.8852204880582,4.28929650602669
2003,199,Slovakia,BiocapPerCap,0.634664561864548,0.146674593387955,1.69341484825512,0.00628610513604501,0.105967628352052,0.0,2.58700773699572
2004,199,Slovakia,EFConsPerCap,0.874075483686759,0.114935111336693,0.652689176015911,0.026392094127108,0.14582734015171,3.07434607918958,4.88826528450776
2004,199,Slovakia,BiocapPerCap,0.860764526021468,0.0941326147957561,1.68937620255949,0.0063433482872131,0.14582734015171,0.0,2.79644403181564
2005,199,Slovakia,EFConsPerCap,0.791800940886115,0.11385453307779,0.75155376199356,0.0271013382425278,0.139574847499311,3.26399359519203,5.08787901689133
2005,199,Slovakia,BiocapPerCap,0.818177430145111,0.0968413905903397,1.68838193221808,0.00632055025638172,0.139574847499311,0.0,2.74929615070922
2006,199,Slovakia,EFConsPerCap,0.647179704595956,0.122468696471798,0.616963969101635,0.0299715381248116,0.126616577427441,3.28982005672963,4.83302054245128
2006,199,Slovakia,BiocapPerCap,0.732473783362121,0.101007339006251,1.68937239335754,0.00630730880719981,0.126616577427441,0.0,2.65577740196056
2007,199,Slovakia,EFConsPerCap,0.670293033301901,0.125868696994109,0.673261478842178,0.0263320126281711,0.124448711533134,3.486684990721,5.10688892402049
2007,199,Slovakia,BiocapPerCap,0.697453946935064,0.100667208741849,1.68826640651107,0.00629696409252367,0.124448711533134,0.0,2.61713323781364
2008,199,Slovakia,EFConsPerCap,0.979494155144222,0.0987850498523961,0.949502843298116,0.027123058463494,0.163455678134815,3.52562597172878,5.74398675662183
2008,199,Slovakia,BiocapPerCap,0.89916025837532,0.102262152518957,1.68432052788343,0.00634317552781596,0.163455678134815,0.0,2.85554179244034
2009,199,Slovakia,EFConsPerCap,0.678946472073598,0.0635330181310185,0.670279885273552,0.0270637063780386,0.137973765306629,3.00825717193311,4.58605401909594
2009,199,Slovakia,BiocapPerCap,0.756735685211964,0.102148275880375,1.67629498002469,0.00643776077664421,0.137973765306629,0.0,2.67959046720031
2010,199,Slovakia,EFConsPerCap,0.533817411220991,0.132483530119336,0.843286324132043,0.0288539418521908,0.111068806091199,2.90468182422356,4.55419183763932
2010,199,Slovakia,BiocapPerCap,0.660863895603629,0.103700897318426,1.67225735519089,0.00638369413855904,0.111068806091199,0.0,2.55427464834271
