year,countryCode,countryName,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total
1961,53,Benin,EFConsPerCap,0.174041788033914,0.0942362345762384,0.809929449347111,0.103232456379885,0.014033333917044,0.0523564754549185,1.24782973770911
1961,53,Benin,BiocapPerCap,0.194249703348709,0.151666783963776,2.2395781512961,0.0920229612068305,0.014033333917044,0.0,2.69155093373246
1962,53,Benin,EFConsPerCap,0.176790226416603,0.105282623988596,0.799757096710855,0.109167521744985,0.0130375958943684,0.0514984887870391,1.25553355354245
1962,53,Benin,BiocapPerCap,0.181049988045506,0.149691150942481,2.17458809034501,0.0904272494212607,0.0130375958943684,0.0,2.60879407464863
1963,53,Benin,EFConsPerCap,0.174193941362421,0.120994167072565,0.784074682486793,0.22899729946506,0.0131294794507872,0.0462838224774411,1.36767339231507
1963,53,Benin,BiocapPerCap,0.182707415609931,0.147703518307925,2.10783565973184,0.0888382098315733,0.0131294794507872,0.0,2.54021428293206
1964,53,Benin,EFConsPerCap,0.188782803748725,0.127128888321023,0.774220110832784,0.177371579890911,0.0138856855158176,0.0468998658970935,1.32828893420635
1964,53,Benin,BiocapPerCap,0.193422260320335,0.145564879227325,2.04178959915982,0.0871725105201444,0.0138856855158176,0.0,2.48183493474345
1965,53,Benin,EFConsPerCap,0.197823532669399,0.146334741660044,0.762224764541652,0.19520916206999,0.0144087382947501,0.0488582051643954,1.36485914440023
1965,53,Benin,BiocapPerCap,0.200702716799881,0.143317933558414,1.97751354406494,0.0854566045207802,0.0144087382947501,0.0,2.42139953723877
1966,53,Benin,EFConsPerCap,0.202919475771093,0.143246038080586,0.749906485874388,0.21056898816822,0.0140826247331138,0.0435720930189289,1.36429570564633
1966,53,Benin,BiocapPerCap,0.210682453658457,0.141145057582276,1.91589730914935,0.0836198004153071,0.0140826247331138,0.0,2.36542724553851
1967,53,Benin,EFConsPerCap,0.208491452741215,0.141614985310047,0.738000259313468,0.145305144452087,0.0151737702733054,0.0569556141473213,1.30554122623744
1967,53,Benin,BiocapPerCap,0.21954129888544,0.139463389428353,1.85226677163676,0.0819211493181231,0.0151737702733054,0.0,2.30836637954199
1968,53,Benin,EFConsPerCap,0.213960075674927,0.139397463655784,0.724186937561346,0.145120149761222,0.0156087024828453,0.0610729610790563,1.29934629021518
1968,53,Benin,BiocapPerCap,0.236855945303,0.137241698480803,1.78717362327731,0.0801054025844045,0.0156087024828453,0.0,2.25698537212836
1969,53,Benin,EFConsPerCap,0.219237783174929,0.138493848118959,0.709963142423215,0.137024998110174,0.0141989759639013,0.0700386167388074,1.28895736452999
1969,53,Benin,BiocapPerCap,0.240802858754833,0.136891366212026,1.72237187138091,0.0785735083686179,0.0141989759639013,0.0,2.19283858068029
1970,53,Benin,EFConsPerCap,0.217002974189034,0.135743204010969,0.696395872323809,0.0960350979265037,0.0146941664890137,0.0957755349649699,1.2556468499043
1970,53,Benin,BiocapPerCap,0.244809930826288,0.134604778809615,1.66044555578659,0.0769414813686554,0.0146941664890137,0.0,2.13149591328016
1971,53,Benin,EFConsPerCap,0.244663777246068,0.133834955217212,0.688893723917124,0.0881241689556299,0.0144544393627896,0.101284899964405,1.27125596466323
1971,53,Benin,BiocapPerCap,0.273483742877996,0.132670349673007,1.6042632572533,0.0750596015368396,0.0144544393627896,0.0,2.09993139070393
1972,53,Benin,EFConsPerCap,0.244397118927643,0.130521677627426,0.67089573110502,0.086774522926271,0.014058801083683,0.112873884496522,1.25952173616657
1972,53,Benin,BiocapPerCap,0.267360585652472,0.130470595272525,1.54552106294719,0.0733645587610749,0.014058801083683,0.0,2.03077560371695
1973,53,Benin,EFConsPerCap,0.264422246219522,0.128100369633219,0.656165648423095,0.0937228192302316,0.0152383939711466,0.111799193029998,1.26944867050721
1973,53,Benin,BiocapPerCap,0.29746479140148,0.12820051293572,1.48876743078936,0.0717959509141639,0.0152383939711466,0.0,2.00146708001187
1974,53,Benin,EFConsPerCap,0.218551158578616,0.12716139202597,0.642367665958824,0.0986297603489645,0.013010959626386,0.125441300121556,1.22516223666032
1974,53,Benin,BiocapPerCap,0.274500903682993,0.125745498283266,1.43266180294289,0.0699956053824509,0.013010959626386,0.0,1.91591476991799
1975,53,Benin,EFConsPerCap,0.235180041928594,0.12505238272343,0.643401852616863,0.113115311952783,0.0115039189062783,0.134667881192536,1.26292138932048
1975,53,Benin,BiocapPerCap,0.281441769052052,0.12360216031423,1.37842835934777,0.0682527050914483,0.0115039189062783,0.0,1.86322891271178
1976,53,Benin,EFConsPerCap,0.297582197754619,0.123238778724901,0.631133925682519,0.11832383639095,0.0132209318081729,0.102209899016646,1.28570956937781
1976,53,Benin,BiocapPerCap,0.322023740886613,0.121281963173278,1.32834158243836,0.0665724990947433,0.0132209318081729,0.0,1.85144071740116
1977,53,Benin,EFConsPerCap,0.305401487713416,0.121180486705698,0.612562167519257,0.139280660984276,0.0135204455016399,0.107584742042942,1.29952999046723
1977,53,Benin,BiocapPerCap,0.31277046254539,0.118782495429494,1.27995675354168,0.0648143750176955,0.0135204455016399,0.0,1.7898445320359
1978,53,Benin,EFConsPerCap,0.281613618769417,0.118591605033674,0.598578874624183,0.158161015609663,0.015326905231558,0.119106302226307,1.2913783214948
1978,53,Benin,BiocapPerCap,0.286726668671906,0.116200853988083,1.22990464000846,0.0631563254120371,0.015326905231558,0.0,1.71131539331205
1979,53,Benin,EFConsPerCap,0.290025385121748,0.116365355488764,0.580645742290495,0.175553671973977,0.0151576141290352,0.11619527974479,1.29394304874881
1979,53,Benin,BiocapPerCap,0.286742048905518,0.11370936293289,1.18288147058688,0.0615600719506693,0.0151576141290352,0.0,1.66005056850499
1980,53,Benin,EFConsPerCap,0.27002912704224,0.115693109467995,0.560099372193857,0.169829510673472,0.0132099035682614,0.0911479566873243,1.22000897963315
1980,53,Benin,BiocapPerCap,0.283183880904367,0.111799906375617,1.12923803035872,0.0601727486160712,0.0132099035682614,0.0,1.59760446982304
1981,53,Benin,EFConsPerCap,0.27687093223105,0.115247799260248,0.544598145954105,0.210621296460846,0.0132559762420069,0.110569269981909,1.27116342013017
1981,53,Benin,BiocapPerCap,0.263657558831434,0.10906250334574,1.0845777751488,0.0583585121248676,0.0132559762420069,0.0,1.52891232569285
1982,53,Benin,EFConsPerCap,0.300967154063425,0.113617924021639,0.534379328239801,0.23018469955518,0.013774754058692,0.135155376800324,1.32807923673906
1982,53,Benin,BiocapPerCap,0.275053652257589,0.107544627337897,1.04121895314355,0.0566060611876225,0.013774754058692,0.0,1.49419804798535
1983,53,Benin,EFConsPerCap,0.27643147041104,0.109408498813798,0.532340758879384,0.193112965231548,0.0135466828426006,0.0963244371312115,1.22116481330958
1983,53,Benin,BiocapPerCap,0.256441796804442,0.104438111955093,0.997993486869116,0.0548664655026385,0.0135466828426006,0.0,1.42728654397389
1984,53,Benin,EFConsPerCap,0.334333259543892,0.110306021434725,0.517283220855227,0.184028468609712,0.0184409193044186,0.0976970302268522,1.26208891997483
1984,53,Benin,BiocapPerCap,0.319444021954888,0.10138210271123,0.954875044629515,0.0531599531618779,0.0184409193044186,0.0,1.44730204176193
1985,53,Benin,EFConsPerCap,0.302100909121163,0.107725096970814,0.504023622442317,0.142899227736079,0.0181431654597798,0.117704211720049,1.1925962334502
1985,53,Benin,BiocapPerCap,0.296540024446347,0.0983280472511743,0.913990640625163,0.0514609258955832,0.0181431654597798,0.0,1.37846280367805
1986,53,Benin,EFConsPerCap,0.305313446342959,0.11237481729723,0.497533930234373,0.133139478268004,0.0197817370849784,0.101866987959518,1.17001039718706
1986,53,Benin,BiocapPerCap,0.315788896389826,0.102984618131499,0.872925921402024,0.049916485297012,0.0197817370849784,0.0,1.36139765830534
1987,53,Benin,EFConsPerCap,0.246751873897994,0.111215313260489,0.494253120758063,0.113535305084358,0.0163726625611955,0.0766129286398777,1.05874120420198
1987,53,Benin,BiocapPerCap,0.280185800048352,0.0999565212088159,0.836932678607222,0.0483639593944657,0.0163726625611955,0.0,1.28181162182005
1988,53,Benin,EFConsPerCap,0.293682162182065,0.106015462328276,0.485030301142052,0.162725054463953,0.0196184378962631,0.072773845884305,1.13984526389691
1988,53,Benin,BiocapPerCap,0.277113208494775,0.0969381792667931,0.802183942631974,0.0468215712411494,0.0196184378962631,0.0,1.24267533953095
1989,53,Benin,EFConsPerCap,0.26722363959791,0.100044765945961,0.480896859684577,0.157175461077079,0.0202696440000878,0.0620731246883484,1.08768349499396
1989,53,Benin,BiocapPerCap,0.284426551461232,0.0941066011643617,0.768041248581794,0.0453746147051534,0.0202696440000878,0.0,1.21221865991263
1990,53,Benin,EFConsPerCap,0.307874022689458,0.105946868926483,0.472208830557423,0.199752572384713,0.0211144018419462,0.0562999444654298,1.16319664086545
1990,53,Benin,BiocapPerCap,0.280034246065378,0.0975857731995336,0.733486735200659,0.0439383259598463,0.0211144018419462,0.0,1.17615948226736
1991,53,Benin,EFConsPerCap,0.316599955721951,0.102649194897752,0.465728437815704,0.231339797345454,0.0227643872177769,0.0508983714137813,1.18998014441242
1991,53,Benin,BiocapPerCap,0.277069598677697,0.0947340892805519,0.701624929219752,0.0426196319157496,0.0227643872177769,0.0,1.13881263631153
1992,53,Benin,EFConsPerCap,0.346272013326092,0.112328331698038,0.460144805559081,0.295282430499507,0.0230794754171935,0.0743530969561946,1.31146015345611
1992,53,Benin,BiocapPerCap,0.280613104357961,0.0931158563656578,0.677226085488188,0.041823534968897,0.0230794754171935,0.0,1.1158580565979
1993,53,Benin,EFConsPerCap,0.353774163938542,0.112322522414039,0.444471598315052,0.313758919686446,0.0249920803128438,0.0750895414894591,1.32440882615638
1993,53,Benin,BiocapPerCap,0.286477759029437,0.0892587129872901,0.638015989539566,0.0399612001546359,0.0249920803128438,0.0,1.07870574202377
1994,53,Benin,EFConsPerCap,0.3013038128454,0.0987775896226305,0.432562039554487,0.218441240645338,0.0245399527121316,0.0689310890772688,1.14455572445726
1994,53,Benin,BiocapPerCap,0.283330289933545,0.0865575102916829,0.606326941941869,0.038440546395786,0.0245399527121316,0.0,1.03919524127501
1995,53,Benin,EFConsPerCap,0.289714342425224,0.0935799319327547,0.426094749465792,0.262819259552329,0.0258798893694156,0.12793677220085,1.22602494494637
1995,53,Benin,BiocapPerCap,0.304486680585562,0.0858351450041665,0.585419664552541,0.0375763582743316,0.0258798893694156,0.0,1.03919773778602
1996,53,Benin,EFConsPerCap,0.288401034326151,0.0900773985069985,0.417361857727802,0.2216732507245,0.0265306946566189,0.167069272029671,1.21111350797174
1996,53,Benin,BiocapPerCap,0.329634680373811,0.0856984733379982,0.561459177254392,0.0365892971323105,0.0265306946566189,0.0,1.03991232275513
1997,53,Benin,EFConsPerCap,0.271034346328521,0.0893644624206978,0.41007096718717,0.157967698617073,0.0273552240152094,0.188565847877784,1.14435854644645
1997,53,Benin,BiocapPerCap,0.355627232865768,0.085116711059474,0.536433487368815,0.0355179417232766,0.0273552240152094,0.0,1.04005059703254
1998,53,Benin,EFConsPerCap,0.278125111544997,0.0897595117625303,0.398710154176907,0.12325699367,0.0267100892182131,0.154350275677119,1.07091213604977
1998,53,Benin,BiocapPerCap,0.372640427133718,0.0845271031759273,0.5120831224182,0.0344908338805169,0.0267100892182131,0.0,1.03045157582658
1999,53,Benin,EFConsPerCap,0.243067672649373,0.0864128232715909,0.39261954119516,0.174856006905984,0.0268168605555139,0.172993304249833,1.09676620882745
1999,53,Benin,BiocapPerCap,0.37285379625187,0.0826608859018284,0.487489577038872,0.0334821868581587,0.0268168605555139,0.0,1.00330330660624
2000,53,Benin,EFConsPerCap,0.267553230172414,0.0865706151199678,0.380532773852385,0.286995615961102,0.0271940245586156,0.1676037067942,1.21644996645868
2000,53,Benin,BiocapPerCap,0.378647574110073,0.0812170262426792,0.464431997979053,0.032516132686034,0.0271940245586156,0.0,0.984006755576455
2001,53,Benin,EFConsPerCap,0.305474704934852,0.0917744616296343,0.376116603948402,0.161750810401493,0.0276260783301628,0.176972668796591,1.13971532804113
2001,53,Benin,BiocapPerCap,0.380321921677271,0.0843250961406708,0.448359866590742,0.0316048661236832,0.0276260783301628,0.0,0.97223782886253
2002,53,Benin,EFConsPerCap,0.328343211716404,0.0904555803411189,0.369660180983844,0.167317291211042,0.0304840485863893,0.205671902628561,1.19193221546736
2002,53,Benin,BiocapPerCap,0.406441550800486,0.0832323346107304,0.42944749803279,0.0307086275384758,0.0304840485863893,0.0,0.980314059568872
2003,53,Benin,EFConsPerCap,0.332874020354764,0.0881088364454677,0.358025849013772,0.19818108970332,0.0278378638446639,0.207544762639338,1.21257242200133
2003,53,Benin,BiocapPerCap,0.403600859383718,0.081124689536653,0.409341139574366,0.0296719536334511,0.0278378638446639,0.0,0.951576505972852
2004,53,Benin,EFConsPerCap,0.361312643706292,0.0832045892821522,0.341338583407124,0.188591509085565,0.0297976056395337,0.200669060406108,1.20491399152678
2004,53,Benin,BiocapPerCap,0.413130930870196,0.0778173334422374,0.390922226845476,0.0287401486084379,0.0297976056395337,0.0,0.940408245405882
